thoiGianCapNhat,thoiGian,giaBienMB,giaBienMT,giaBienMN,giaBienHT
2020-01-01T23:59:59,2020-01-01T00:30:00,620.91,641.97,647.6,647.6
2020-01-01T23:59:59,2020-01-01T01:00:00,871.0,906.16,915.96,915.96
2020-01-01T23:59:59,2020-01-01T01:30:00,900.0,946.17,964.2,964.2
2020-01-01T23:59:59,2020-01-01T02:00:00,883.0,926.35,944.01,944.01
2020-01-01T23:59:59,2020-01-01T02:30:00,871.0,913.76,921.78,921.78
2020-01-01T23:59:59,2020-01-01T03:00:00,609.19,633.79,635.5,635.5
2020-01-01T23:59:59,2020-01-01T03:30:00,1.0,1.03,1.03,1.03
2020-01-01T23:59:59,2020-01-01T04:00:00,1.09,1.06,1.0,1.09
2020-01-01T23:59:59,2020-01-01T04:30:00,1.06,1.03,1.0,1.06
2020-01-01T23:59:59,2020-01-01T05:00:00,1.0,0.96,0.91,1.0
2020-01-01T23:59:59,2020-01-01T05:30:00,0.0,0.0,0.0,0.0
2020-01-01T23:59:59,2020-01-01T06:00:00,0.0,0.0,0.0,0.0
2020-01-01T23:59:59,2020-01-01T06:30:00,0.0,0.0,0.0,0.0
2020-01-01T23:59:59,2020-01-01T07:00:00,0.0,0.0,0.0,0.0
2020-01-01T23:59:59,2020-01-01T07:30:00,1.0,1.01,1.0,1.01
2020-01-01T23:59:59,2020-01-01T08:00:00,1.0,1.0,1.0,1.0
2020-01-01T23:59:59,2020-01-01T08:30:00,1.0,1.02,1.02,1.02
2020-01-01T23:59:59,2020-01-01T09:00:00,1340.28,1299.0,1279.91,1340.28
2020-01-01T23:59:59,2020-01-01T09:30:00,646.81,635.94,635.5,646.81
2020-01-01T23:59:59,2020-01-01T10:00:00,568.79,578.51,595.6,595.6
2020-01-01T23:59:59,2020-01-01T10:30:00,542.4,553.92,583.5,583.5
2020-01-01T23:59:59,2020-01-01T11:00:00,871.0,909.95,968.75,968.75
2020-01-01T23:59:59,2020-01-01T11:30:00,920.0,961.14,1004.01,1004.01
2020-01-01T23:59:59,2020-01-01T12:00:00,750.0,803.69,841.29,841.29
2020-01-02T23:59:59,2020-01-02T00:30:00,700.0,740.58,754.7,754.7
2020-01-02T23:59:59,2020-01-02T01:00:00,550.0,579.44,589.28,589.28
2020-01-02T23:59:59,2020-01-02T01:30:00,1.0,1.03,1.02,1.03
2020-01-02T23:59:59,2020-01-02T02:00:00,1.0,1.03,1.0,1.03
2020-01-02T23:59:59,2020-01-02T02:30:00,642.06,662.46,635.5,662.46
2020-01-02T23:59:59,2020-01-02T03:00:00,902.0,954.3,956.88,956.88
2020-01-02T23:59:59,2020-01-02T03:30:00,1026.23,1067.65,1060.5,1067.65
2020-01-02T23:59:59,2020-01-02T04:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T04:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T05:00:00,909.69,952.36,1013.9,1013.9
2020-01-02T23:59:59,2020-01-02T05:30:00,1239.0,1250.0,1273.82,1273.82
2020-01-02T23:59:59,2020-01-02T06:00:00,900.0,904.34,910.44,910.44
2020-01-02T23:59:59,2020-01-02T06:30:00,1311.7,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T07:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T07:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T08:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T08:30:00,1311.0,1325.31,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T09:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T09:30:00,1250.49,1340.0,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T10:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T10:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T11:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T11:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-02T23:59:59,2020-01-02T12:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T02:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T02:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T03:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T03:30:00,1144.62,1221.32,1260.0,1260.0
2020-01-03T23:59:59,2020-01-03T04:00:00,1252.63,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T04:30:00,1210.56,1300.0,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T05:00:00,1085.5,1126.97,1182.18,1182.18
2020-01-03T23:59:59,2020-01-03T05:30:00,970.0,1009.16,1056.37,1056.37
2020-01-03T23:59:59,2020-01-03T06:00:00,902.0,930.67,958.16,958.16
2020-01-03T23:59:59,2020-01-03T06:30:00,1085.5,1155.77,1227.84,1227.84
2020-01-03T23:59:59,2020-01-03T07:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T07:30:00,1237.09,1340.0,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T08:00:00,1189.76,1300.0,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T08:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T09:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T09:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T10:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T10:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T11:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T11:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-03T23:59:59,2020-01-03T12:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T02:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T02:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T03:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T03:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T04:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T04:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T05:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T05:30:00,1322.43,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T06:00:00,1317.49,1340.0,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T06:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T07:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T07:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T08:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T08:30:00,1341.23,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T09:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T09:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T10:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T10:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T11:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T11:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-04T23:59:59,2020-01-04T12:00:00,1255.04,1342.0,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T02:00:00,1258.53,1340.0,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T02:30:00,1215.76,1300.0,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T03:00:00,1194.0,1250.0,1246.63,1250.0
2020-01-05T23:59:59,2020-01-05T03:30:00,1085.5,1104.05,1076.78,1104.05
2020-01-05T23:59:59,2020-01-05T04:00:00,1341.07,1340.0,1320.3,1341.07
2020-01-05T23:59:59,2020-01-05T04:30:00,1335.76,1342.2,1325.16,1342.2
2020-01-05T23:59:59,2020-01-05T05:00:00,1311.54,1300.0,1273.09,1311.54
2020-01-05T23:59:59,2020-01-05T05:30:00,1003.1,1003.9,991.16,1003.9
2020-01-05T23:59:59,2020-01-05T06:00:00,810.55,809.91,806.1,810.55
2020-01-05T23:59:59,2020-01-05T06:30:00,900.0,907.99,912.28,912.28
2020-01-05T23:59:59,2020-01-05T07:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T07:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T08:00:00,1311.0,1314.68,1328.9,1328.9
2020-01-05T23:59:59,2020-01-05T08:30:00,1311.0,1314.68,1323.55,1323.55
2020-01-05T23:59:59,2020-01-05T09:00:00,1311.0,1340.0,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T09:30:00,1224.0,1250.0,1289.59,1289.59
2020-01-05T23:59:59,2020-01-05T10:00:00,1239.16,1300.0,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T10:30:00,1223.56,1300.0,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T11:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T11:30:00,1233.96,1300.0,1342.3,1342.3
2020-01-05T23:59:59,2020-01-05T12:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T01:00:00,1200.16,1300.0,1341.17,1341.17
2020-01-06T23:59:59,2020-01-06T01:30:00,1151.5,1250.0,1292.26,1292.26
2020-01-06T23:59:59,2020-01-06T02:00:00,1151.5,1250.0,1292.26,1292.26
2020-01-06T23:59:59,2020-01-06T02:30:00,1233.69,1322.0,1339.0,1339.0
2020-01-06T23:59:59,2020-01-06T03:00:00,1166.5,1250.0,1253.38,1253.38
2020-01-06T23:59:59,2020-01-06T03:30:00,1202.76,1300.0,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T04:00:00,1187.16,1300.0,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T04:30:00,1191.44,1299.0,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T05:00:00,1206.5,1250.0,1311.23,1311.23
2020-01-06T23:59:59,2020-01-06T05:30:00,1232.05,1276.47,1339.0,1339.0
2020-01-06T23:59:59,2020-01-06T06:00:00,1283.99,1305.93,1339.0,1339.0
2020-01-06T23:59:59,2020-01-06T06:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T07:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T07:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T08:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T08:30:00,1311.0,1330.69,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T09:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T09:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T10:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T10:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T11:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T11:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-06T23:59:59,2020-01-06T12:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T02:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T02:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T03:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T03:30:00,1312.13,1340.0,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T04:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T04:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T05:00:00,1322.14,1342.0,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T05:30:00,1340.93,1342.0,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T06:00:00,1312.95,1316.64,1339.0,1339.0
2020-01-07T23:59:59,2020-01-07T06:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T07:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T07:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T08:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T08:30:00,1327.7,1342.2,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T09:00:00,1278.16,1300.0,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T09:30:00,1252.16,1300.0,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T10:00:00,970.0,1182.74,1339.0,1339.0
2020-01-07T23:59:59,2020-01-07T10:30:00,1189.76,1300.0,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T11:00:00,1225.79,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T11:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-07T23:59:59,2020-01-07T12:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T02:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T02:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T03:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T03:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T04:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T04:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T05:00:00,1171.5,1250.0,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T05:30:00,1204.0,1250.0,1319.54,1319.54
2020-01-08T23:59:59,2020-01-08T06:00:00,1209.0,1250.0,1284.29,1284.29
2020-01-08T23:59:59,2020-01-08T06:30:00,1085.5,1178.35,1262.57,1262.57
2020-01-08T23:59:59,2020-01-08T07:00:00,1114.25,1212.2,1339.0,1339.0
2020-01-08T23:59:59,2020-01-08T07:30:00,1189.76,1300.0,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T08:00:00,1144.0,1250.0,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T08:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T09:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T09:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T10:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T10:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T11:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T11:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-08T23:59:59,2020-01-08T12:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T02:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T02:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T03:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T03:30:00,1202.18,1280.0,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T04:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T04:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T05:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T05:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T06:00:00,984.21,1001.03,1013.9,1013.9
2020-01-09T23:59:59,2020-01-09T06:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T07:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T07:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T08:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T08:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T09:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T09:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T10:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T10:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T11:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T11:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-09T23:59:59,2020-01-09T12:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T02:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T02:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T03:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T03:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T04:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T04:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T05:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T05:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T06:00:00,1325.12,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T06:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T07:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T07:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T08:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T08:30:00,1342.3,1335.86,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T09:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T09:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T10:00:00,1317.07,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T10:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T11:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T11:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-10T23:59:59,2020-01-10T12:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T02:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T02:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T03:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T03:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T04:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T04:30:00,1342.3,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T05:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T05:30:00,1330.49,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T06:00:00,1312.13,1340.0,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T06:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T07:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T07:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T08:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T08:30:00,1278.58,1292.54,1339.0,1339.0
2020-01-11T23:59:59,2020-01-11T09:00:00,1277.29,1340.0,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T09:30:00,1224.1,1260.4,1339.0,1339.0
2020-01-11T23:59:59,2020-01-11T10:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T10:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T11:00:00,1231.16,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T11:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-11T23:59:59,2020-01-11T12:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T02:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T02:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T03:00:00,1311.0,1342.3,1321.94,1342.3
2020-01-12T23:59:59,2020-01-12T03:30:00,1311.0,1304.71,1256.83,1311.0
2020-01-12T23:59:59,2020-01-12T04:00:00,1311.0,1299.46,1275.17,1311.0
2020-01-12T23:59:59,2020-01-12T04:30:00,1342.3,1340.0,1309.58,1342.3
2020-01-12T23:59:59,2020-01-12T05:00:00,1332.04,1299.0,1246.13,1332.04
2020-01-12T23:59:59,2020-01-12T05:30:00,1342.3,1340.0,1296.18,1342.3
2020-01-12T23:59:59,2020-01-12T06:00:00,1003.1,1014.05,1005.23,1014.05
2020-01-12T23:59:59,2020-01-12T06:30:00,1006.3,1046.92,1062.54,1062.54
2020-01-12T23:59:59,2020-01-12T07:00:00,1301.41,1340.0,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T07:30:00,1300.0,1308.9,1289.66,1308.9
2020-01-12T23:59:59,2020-01-12T08:00:00,1311.0,1336.12,1332.51,1336.12
2020-01-12T23:59:59,2020-01-12T08:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T09:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T09:30:00,1301.41,1340.0,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T10:00:00,1311.0,1340.0,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T10:30:00,1301.41,1340.0,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T11:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T11:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-12T23:59:59,2020-01-12T12:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T00:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T01:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T01:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T02:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T02:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T03:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T03:30:00,1247.27,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T04:00:00,1342.3,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T04:30:00,1266.06,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T05:00:00,1320.17,1340.0,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T05:30:00,1324.91,1300.0,1300.91,1324.91
2020-01-13T23:59:59,2020-01-13T06:00:00,1341.23,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T06:30:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T07:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T07:30:00,1342.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T08:00:00,1311.0,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T08:30:00,1298.27,1342.3,1342.3,1342.3
2020-01-13T23:59:59,2020-01-13T09:00:00,1342.3,1342.3,1342.3,1342.3
